NOTE | note_giam_gia_hang_ban | N/A | Giảm giá hàng bán
NOTE | note_hang_ban_bi_tra_lai | N/A | Hàng bán bị trả lại
NOTE | note_thue_gtgt_phai_nop | N/A | Thuế GTGT phải nộp
NOTE | note_thue_tieu_thu_dac_biet | N/A | Thuế tiêu thụ đặc biệt
NOTE | note_thue_xuat_khau | N/A | Thuế xuất khẩu
NOTE | note_gia_von | N/A | Giá vốn
NOTE | note_gia_von_hang_hoa_da_ban | N/A | Giá vốn hàng hóa đã bán
NOTE | note_gia_von_thanh_pham_da_ban | N/A | Giá vốn thành phẩm đã bán
NOTE | note_gia_von_cua_dich_vu_cung_cap | N/A | Giá vốn của dịch vụ cung cấp
NOTE | note_gia_tri_con_lai_chi_phi_nhuong_ban_thanh_ly_bds_dau_tu_ | N/A | Giá trị còn lại, chi phí nhượng bán, Thanh lý BĐS đầu tư đã bán
NOTE | note_chi_phi_kinh_doanh_bds_dau_tu | N/A | Chi phí kinh doanh BĐS đầu tư
NOTE | note_hao_hut_mat_mat_hang_ton_kho | N/A | Hao hụt, mất mát hàng tồn kho
NOTE | note_cac_khoan_chi_phi_vuot_muc_binh_thuong | N/A | Các khoản chi phí vượt mức bình thường
NOTE | note_du_phong | N/A | Dự phòng
NOTE | note_doanh_thu_tai_chinh | N/A | Doanh thu tài chính
NOTE | note_lai_tien_gui_tien_cho_vay | N/A | Lãi tiền gửi, tiền cho vay
NOTE | note_lai_dau_tu_trai_phieu_ky_phieu_tin_phieu | N/A | Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu
NOTE | note_co_tuc_loi_nhuan_duoc_chia | N/A | Cổ tức, lợi nhuận được chia
NOTE | note_lai_tu_ban_thanh_ly_cac_khoan_dau_tu | N/A | Lãi từ bán, thanh lý các khoản đầu tư
NOTE | note_lai_ban_ngoai_te | N/A | Lãi bán ngoại tệ
NOTE | note_lai_chenh_lech_ty_gia_da_thuc_hien | N/A | Lãi chênh lệch tỷ giá đã thực hiện
NOTE | note_lai_chenh_lech_ty_gia_chua_thuc_hien | N/A | Lãi chênh lệch tỷ giá chưa thực hiện
NOTE | note_lai_ban_hang_tra_cham | N/A | Lãi bán hàng trả chậm
NOTE | note_doanh_thu_hoat_dong_tai_chinh_khac | N/A | Doanh thu hoạt động tài chính khác
NOTE | note_chi_phi_tai_chinh | N/A | Chi phí tài chính
NOTE | note_lai_tien_vay | N/A | Lãi tiền vay
NOTE | note_chiet_khau_thanh_toan_lai_ban_hang_tra_cham | N/A | Chiết khấu thanh toán, lãi bán hàng trả chậm
NOTE | note_lo_do_thanh_ly_cac_khoan_dau_tu_ngan_han_dai_han | N/A | Lỗ do thanh lý các khoản đầu tư ngắn hạn, dài hạn
NOTE | note_lo_ban_ngoai_te | N/A | Lỗ bán ngoại tệ
NOTE | note_lo_chenh_lech_ty_gia_da_thuc_hien | N/A | Lỗ chênh lệch tỷ giá đã thực hiện
NOTE | note_lo_chenh_lech_ty_gia_chua_thuc_hien | N/A | Lỗ chênh lệch tỷ giá chưa thực hiện
NOTE | note_du_phong_giam_gia_cac_khoan_dau_tu_ngan_han_dai_han | N/A | Dự phòng giảm giá các khoản đầu tư ngắn hạn, dài hạn
NOTE | note_chi_phi_tai_chinh_khac | N/A | Chi phí tài chính khác
NOTE | note_chi_phi_san_xuat_theo_yeu_to | N/A | Chi phí sản xuất theo yếu tố
NOTE | note_chi_phi_nguyen_lieu_vat_lieu | N/A | Chi phí nguyên liệu, vật liệu
NOTE | note_chi_phi_nhan_cong | N/A | Chi phí nhân công
NOTE | note_chi_phi_khau_hao_tai_san_co_dinh | N/A | Chi phí khấu hao tài sản cố định
NOTE | note_chi_phi_dich_vu_mua_ngoai | N/A | Chi phí dịch vụ mua ngoài
NOTE | note_chi_phi_khac_bang_tien | N/A | Chi phí khác bằng tiền
CDKT_BANK | cdkt_bank_tong_tai_san | bsa53 | TỔNG TÀI SẢN
CDKT_BANK | cdkt_bank_tien_mat_vang_bac_da_quy | bsa2 | Tiền mặt, vàng bạc, đá quý
CDKT_BANK | cdkt_bank_tien_gui_tai_ngan_hang_nha_nuoc_viet_nam | bsb97 | Tiền gửi tại Ngân hàng nhà nước Việt Nam
CDKT_BANK | cdkt_bank_tien_gui_tai_cac_tctd_khac_va_cho_vay_cac_tctd_khac | bsb98 | Tiền gửi tại các TCTD khác và cho vay các TCTD khác
CDKT_BANK | cdkt_bank_tien_gui_tai_cac_tctd_khac | bsb258 | Tiền gửi tại các TCTD khác
CDKT_BANK | cdkt_bank_cho_vay_cac_tctd_khac | bsb259 | Cho vay các TCTD khác
CDKT_BANK | cdkt_bank_du_phong_rui_ro | bsb260 | Dự phòng rủi ro
CDKT_BANK | cdkt_bank_chung_khoan_kinh_doanh | bsb99 | Chứng khoán kinh doanh
CDKT_BANK | cdkt_bank_chung_khoan_kinh_doanh_1 | bsb100 | Chứng khoán kinh doanh
CDKT_BANK | cdkt_bank_du_phong_giam_gia_chung_khoan_kinh_doanh | bsb101 | Dự phòng giảm giá chứng khoán kinh doanh
CDKT_BANK | cdkt_bank_cac_cong_cu_tai_chinh_phai_sinh_va_cac_tai_san_tai_chin | bsb102 | Các công cụ tài chính phái sinh và các tài sản tài chính khác
CDKT_BANK | cdkt_bank_cho_vay_khach_hang | bsb103 | Cho vay khách hàng
CDKT_BANK | cdkt_bank_cho_vay_khach_hang_1 | bsb104 | Cho vay khách hàng
CDKT_BANK | cdkt_bank_du_phong_rui_ro_cho_vay_khach_hang | bsb105 | Dự phòng rủi ro cho vay khách hàng
CDKT_BANK | cdkt_bank_hoat_dong_mua_no | bsb261 | Hoạt động mua nợ
CDKT_BANK | cdkt_bank_mua_no | bsb262 | Mua nợ
CDKT_BANK | cdkt_bank_du_phong_rui_ro_hoat_dong_mua_no | bsb263 | Dự phòng rủi ro hoạt động mua nợ
CDKT_BANK | cdkt_bank_chung_khoan_dau_tu | bsb106 | Chứng khoán đầu tư
CDKT_BANK | cdkt_bank_chung_khoan_dau_tu_san_sang_de_ban | bsb107 | Chứng khoán đầu tư sẵn sàng để bán
CDKT_BANK | cdkt_bank_chung_khoan_dau_tu_giu_den_ngay_dao_han | bsb108 | Chứng khoán đầu tư giữ đến ngày đáo hạn
CDKT_BANK | cdkt_bank_du_phong_giam_gia_chung_khoan_dau_tu | bsb109 | Dự phòng giảm giá chứng khoán đầu tư
CDKT_BANK | cdkt_bank_gop_von_dau_tu_dai_han | bsa43 | Góp vốn, đầu tư dài hạn
CDKT_BANK | cdkt_bank_dau_tu_vao_cong_ty_con | bsa44 | Đầu tư vào công ty con
CDKT_BANK | cdkt_bank_dau_tu_vao_cong_ty_lien_doanh | bsa45 | Đầu tư vào công ty liên doanh
CDKT_BANK | cdkt_bank_von_gop_lien_doanh | bsa276 | Vốn Góp liên doanh
CDKT_BANK | cdkt_bank_dau_tu_vao_cong_ty_lien_ket | bsa277 | Đầu tư vào công ty liên kết
CDKT_BANK | cdkt_bank_dau_tu_dai_han_khac | bsa46 | Đầu tư dài hạn khác
CDKT_BANK | cdkt_bank_du_phong_giam_gia_dau_tu_dai_han | bsa47 | Dự phòng giảm giá đầu tư dài hạn
CDKT_BANK | cdkt_bank_tai_san_co_dinh | bsa29 | Tài sản cố định
CDKT_BANK | cdkt_bank_tai_san_co_dinh_huu_hinh | bsa30 | Tài sản cố định hữu hình
CDKT_BANK | cdkt_bank_nguyen_gia_tscd_huu_hinh | bsa31 | Nguyên giá TSCĐ hữu hình
CDKT_BANK | cdkt_bank_hao_mon_tscd_huu_hinh | bsa32 | Hao mòn TSCĐ hữu hình
CDKT_BANK | cdkt_bank_tai_san_co_dinh_thue_tai_chinh | bsa33 | Tài sản cố định thuê tài chính
CDKT_BANK | cdkt_bank_nguyen_gia_tscd_thue_tai_chinh | bsa34 | Nguyên giá TSCĐ thuê tài chính
CDKT_BANK | cdkt_bank_hao_mon_tscd_thue_tai_chinh | bsa35 | Hao mòn TSCĐ thuê tài chính
CDKT_BANK | cdkt_bank_tai_san_co_dinh_vo_hinh | bsa36 | Tài sản cố định vô hình
CDKT_BANK | cdkt_bank_nguyen_gia_tscd_vo_hinh | bsa37 | Nguyên giá TSCĐ vô hình
CDKT_BANK | cdkt_bank_hao_mon_tscd_vo_hinh | bsa38 | Hao mòn TSCĐ vô hình
CDKT_BANK | cdkt_bank_bat_dong_san_dau_tu | bsa40 | Bất động sản đầu tư
CDKT_BANK | cdkt_bank_nguyen_gia_bat_dong_san_dau_tu | bsa41 | Nguyên giá bất động sản đầu tư
CDKT_BANK | cdkt_bank_hao_mon_bat_dong_san_dau_tu | bsa42 | Hao mòn bất động sản đầu tư
CDKT_BANK | cdkt_bank_tai_san_co_khac | bsb110 | Tài sản Có khác
CDKT_BANK | cdkt_bank_cac_khoan_phai_thu | bsb264 | Các khoản phải thu
CDKT_BANK | cdkt_bank_cac_khoan_lai_va_phi_phai_thu | bsb265 | Các khoản lãi và phí phải thu
CDKT_BANK | cdkt_bank_tai_san_thue_tndn_hoan_lai | bsb266 | Tài sản thuế TNDN hoãn lại
CDKT_BANK | cdkt_bank_tai_san_co_khac_1 | bsb267 | Tài sản Có khác
CDKT_BANK | cdkt_bank_trong_do_loi_the_thuong_mai | bsb268 | Trong đó: Lợi thế thương mại
CDKT_BANK | cdkt_bank_cac_khoan_du_phong_rui_ro_cho_cac_tai_san_co_noi_bang_k | bsb269 | Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác
CDKT_BANK | cdkt_bank_no_phai_tra_va_von_chu_so_huu | bsa96 | NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU
CDKT_BANK | cdkt_bank_tong_no_phai_tra | bsa54 | TỔNG NỢ PHẢI TRẢ
CDKT_BANK | cdkt_bank_cac_khoan_no_chinh_phu_va_nhnn_viet_nam | bsb111 | Các khoản nợ chính phủ và NHNN Việt Nam
CDKT_BANK | cdkt_bank_tien_gui_va_vay_cac_to_chuc_tin_dung_khac | bsb112 | Tiền gửi và vay các Tổ chức tín dụng khác
CDKT_BANK | cdkt_bank_tien_gui_cua_cac_to_chuc_tin_dung_khac | bsb270 | Tiền gửi của các tổ chức tín dụng khác
CDKT_BANK | cdkt_bank_vay_cac_to_chuc_tin_dung_khac | bsb271 | Vay các tổ chức tín dụng khác
CDKT_BANK | cdkt_bank_tien_gui_cua_khach_hang | bsb113 | Tiền gửi của khách hàng
CDKT_BANK | cdkt_bank_cac_cong_cu_tai_chinh_phai_sinh_va_cac_khoan_no_tai_chi | bsb114 | Các công cụ tài chính phái sinh và các khoản nợ tài chính khác
CDKT_BANK | cdkt_bank_von_tai_tro_uy_thac_dau_tu_cua_chinh_phu_va_cac_to_chuc | bsb115 | Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác
CDKT_BANK | cdkt_bank_phat_hanh_giay_to_co_gia | bsb116 | Phát hành giấy tờ có giá
CDKT_BANK | cdkt_bank_cac_khoan_no_khac | bsb117 | Các khoản nợ khác
CDKT_BANK | cdkt_bank_cac_khoan_lai_phi_phai_tra | bsb272 | Các khoản lãi, phí phải trả
CDKT_BANK | cdkt_bank_thue_tndn_hoan_lai_phai_tra | bsb273 | Thuế TNDN hoãn lại phải trả
CDKT_BANK | cdkt_bank_cac_khoan_phai_tra_va_cong_no_khac | bsb274 | Các khoản phải trả và công nợ khác
CDKT_BANK | cdkt_bank_du_phong_rui_ro_khac | bsb275 | Dự phòng rủi ro khác
CDKT_BANK | cdkt_bank_von_chu_so_huu | bsa78 | VỐN CHỦ SỞ HỮU
CDKT_BANK | cdkt_bank_von_cua_to_chuc_tin_dung | bsb118 | Vốn của tổ chức tín dụng
CDKT_BANK | cdkt_bank_von_dieu_le | bsa80 | Vốn điều lệ
CDKT_BANK | cdkt_bank_von_dau_tu_xdcb | bsb119 | Vốn đầu tư XDCB
CDKT_BANK | cdkt_bank_thang_du_von_co_phan | bsa81 | Thặng dư vốn cổ phần
CDKT_BANK | cdkt_bank_co_phieu_quy | bsa83 | Cổ phiếu Quỹ
CDKT_BANK | cdkt_bank_co_phieu_uu_dai | bsb120 | Cổ phiếu ưu đãi
CDKT_BANK | cdkt_bank_von_khac | bsa82 | Vốn khác
CDKT_BANK | cdkt_bank_quy_cua_to_chuc_tin_dung | bsb121 | Quỹ của tổ chức tín dụng
CDKT_BANK | cdkt_bank_chenh_lech_ty_gia_hoi_doai | bsa85 | Chênh lệch tỷ giá hối đoái
CDKT_BANK | cdkt_bank_chenh_lech_danh_gia_lai_tai_san | bsa84 | Chênh lệch đánh giá lại tài sản
CDKT_BANK | cdkt_bank_loi_nhuan_chua_phan_phoi | bsa90 | Lợi nhuận chưa phân phối
CDKT_BANK | cdkt_bank_loi_ich_cua_co_dong_thieu_so | bsa210 | Lợi ích của cổ đông thiểu số
CDKT_BANK | cdkt_bank_loi_ich_cua_co_dong_thieu_so_1 | bsa95 | Lợi ích của cổ đông thiểu số (trước 2015)
CDKT_BANK | cdkt_bank_bao_lanh_vay_von | bsb158 | Bảo lãnh vay vốn
CDKT_BANK | cdkt_bank_cam_ket_giao_dich_hoi_doai | bsb158 | Cam kết giao dịch hối đoái
CDKT_BANK | cdkt_bank_cam_ket_mua_ngoai_te | bsb180 | Cam kết mua ngoại tệ
CDKT_BANK | cdkt_bank_cam_ket_ban_ngoai_te | bsb181 | Cam kết bán ngoại tệ
CDKT_BANK | cdkt_bank_cam_ket_giao_dich_hoan_doi | bsb182 | Cam kết giao dịch hoán đổi
CDKT_BANK | cdkt_bank_cam_ket_giao_dich_tuong_lai | bsb183 | Cam kết giao dịch tương lai
CDKT_BANK | cdkt_bank_cam_ket_cho_vay_khong_huy_ngang | bsb184 | Cam kết cho vay không hủy ngang
CDKT_BANK | cdkt_bank_cam_ket_trong_nghiep_vu_lc | bsb185 | Cam kết trong nghiệp vụ L/C
CDKT_BANK | cdkt_bank_bao_lanh_khac | bsb131 | Bảo lãnh khác
CDKT_BANK | cdkt_bank_cam_ket_khac | bsb186 | Cam kết khác
KQKD_BANK | kqkd_bank_thu_nhap_lai_thuan | isb27 | Thu nhập lãi thuần
KQKD_BANK | kqkd_bank_thu_nhap_lai_va_cac_khoan_thu_nhap_tuong_tu | isb25 | Thu nhập lãi và các khoản thu nhập tương tự
KQKD_BANK | kqkd_bank_chi_phi_lai_va_cac_chi_phi_tuong_tu | isb26 | Chi phí lãi và các chi phí tương tự
KQKD_BANK | kqkd_bank_lailo_thuan_tu_hoat_dong_dich_vu | isb30 | Lãi/Lỗ thuần từ hoạt động dịch vụ
KQKD_BANK | kqkd_bank_thu_nhap_tu_dich_vu | isb28 | Thu nhập từ dịch vụ
KQKD_BANK | kqkd_bank_chi_phi_dich_vu | isb29 | Chi phí dịch vụ
KQKD_BANK | kqkd_bank_lai_thuan_tu_hoat_dong_kinh_doanh_ngoai_hoi_va_vang | isb31 | Lãi/(lỗ) thuần từ hoạt động kinh doanh ngoại hối và vàng
KQKD_BANK | kqkd_bank_lai_thuan_tu_mua_ban_chung_khoan_kinh_doanh | isb32 | Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh
KQKD_BANK | kqkd_bank_lai_thuan_tu_mua_ban_chung_khoan_dau_tu | isb33 | Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư
KQKD_BANK | kqkd_bank_lai_thuan_tu_hoat_dong_khac | isb36 | Lãi/(lỗ) thuần từ hoạt động khác
KQKD_BANK | kqkd_bank_thu_nhap_khac | isb34 | Thu nhập khác
KQKD_BANK | kqkd_bank_chi_phi_khac | isb35 | Chi phí khác
KQKD_BANK | kqkd_bank_thu_nhap_tu_co_tuc | isb37 | Thu nhập từ cổ tức
KQKD_BANK | kqkd_bank_tong_thu_nhap_hoat_dong | isb38 | Tổng thu nhập hoạt động
KQKD_BANK | kqkd_bank_chi_phi_quan_ly_doanh_nghiep | isb39 | Chi phí quản lý doanh nghiệp
KQKD_BANK | kqkd_bank_loi_nhuan_thuan_hoat_dong_truoc_khi_trich_lap_du_phong_ | isb40 | Lợi nhuận thuần hoạt động trước khi trích lập dự phòng tổn thất tín dụng
KQKD_BANK | kqkd_bank_trich_lap_du_phong_ton_that_tin_dung | isb41 | Trích lập dự phòng tổn thất tín dụng
KQKD_BANK | kqkd_bank_tong_loi_nhuanlo_truoc_thue | isa16 | Tổng lợi nhuận/lỗ trước thuế
KQKD_BANK | kqkd_bank_chi_phi_thue_thu_nhap_doanh_nghiep | isa19 | Chi phí thuế thu nhập doanh nghiệp
KQKD_BANK | kqkd_bank_chi_phi_thue_tndn_hien_hanh | isa17 | Chi phí thuế TNDN hiện hành
KQKD_BANK | kqkd_bank_chi_phi_thue_tndn_hoan_lai | isa18 | Chi phí thuế TNDN hoãn lại
KQKD_BANK | kqkd_bank_loi_nhuan_sau_thue | isa20 | Lợi nhuận sau thuế
KQKD_BANK | kqkd_bank_loi_ich_cua_co_dong_thieu_so | isa21 | Lợi ích của cổ đông thiểu số
KQKD_BANK | kqkd_bank_co_dong_cua_cong_ty_me | isa22 | Cổ đông của Công ty mẹ
KQKD_BANK | kqkd_bank_lai_co_ban_tren_co_phieu | isa23 | Lãi cơ bản trên cổ phiếu (VND)
KQKD_BANK | kqkd_bank_lai_tren_co_phieu_pha_loang | isa24 | Lãi trên cổ phiếu pha loãng (VND)
LCTT_BANK | lctt_bank_thu_nhap_lai_va_cac_khoan_thu_nhap_tuong_tu_nhan_duoc | cfb75 | Thu nhập lãi và các khoản thu nhập tương tự nhận được
LCTT_BANK | lctt_bank_chi_phi_lai_va_cac_chi_phi_tuong_tu_da_tra | cfb76 | Chi phí lãi và các chi phí tương tự đã trả
LCTT_BANK | lctt_bank_thu_nhap_tu_hoat_dong_dich_vu_nhan_duoc | cfb77 | Thu nhập từ hoạt động dịch vụ nhận được
LCTT_BANK | lctt_bank_chenh_lech_so_tien_thuc_thuthuc_chi_tu_hoat_dong_kinh_d | cfb221 | Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh
LCTT_BANK | lctt_bank_thu_nhap_thuan_tu_hoat_dong_kinh_doanh_ngoai_hoi_va_van | cfb78 | Thu nhập thuần từ hoạt động kinh doanh ngoại hối và vàng
LCTT_BANK | lctt_bank_thu_nhap_tu_hoat_dong_kinh_doanh_chung_khoan | cfb79 | Thu nhập từ hoạt động kinh doanh chứng khoán
LCTT_BANK | lctt_bank_thu_nhap_khac | cfb80 | Thu nhập khác
LCTT_BANK | lctt_bank_tien_thu_cac_khoan_no_da_duoc_xu_ly_xoa_bu_dap_bang_ngu | cfb106 | Tiền thu các khoản nợ đã được xử lý, xóa, bù đắp bằng nguồn rủi ro
LCTT_BANK | lctt_bank_tien_chi_tra_cho_nhan_vien_va_hoat_dong_quan_ly_cong_cu | cfb81 | Tiền chi trả cho nhân viên và hoạt động quản lý, cộng cụ
LCTT_BANK | lctt_bank_tien_thue_thu_nhap_thuc_nop_trong_ky | cfa43 | Tiền thuế thu nhập thực nộp trong kỳ
LCTT_BANK | lctt_bank_luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh_truoc_nhu | cfa9 | Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động
LCTT_BANK | lctt_bank_tien_gui_tai_nhnn | cfb48 | Tiền gửi tại NHNN
LCTT_BANK | lctt_bank_tanggiam_cac_khoan_tien_gui_va_cho_vay_cac_to_chuc_tin_ | cfb49 | Tăng/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác
LCTT_BANK | lctt_bank_tanggiam_cac_khoan_ve_kinh_doanh_chung_khoan | cfb50 | Tăng/giảm các khoản về kinh doanh chứng khoán
LCTT_BANK | lctt_bank_tanggiam_cac_cong_cu_tai_chinh_phai_sinh_va_cac_tai_san | cfb51 | Tăng/giảm các công cụ tài chính phái sinh và các tài sản tài chính khác
LCTT_BANK | lctt_bank_tanggiam_cac_khoan_cho_vay_khach_hang | cfb52 | Tăng/giảm các khoản cho vay khách hàng
LCTT_BANK | lctt_bank_giam_lai_phi_phai_thu | cfb53 | (Tăng)/Giảm lãi, phí phải thu
LCTT_BANK | lctt_bank_tanggiam_nguon_du_phong_de_bu_dap_ton_that_cac_khoan | cfb54 | Tăng/giảm nguồn dự phòng để bù đắp tổn thất các khoản
LCTT_BANK | lctt_bank_tanggiam_khac_ve_tai_san_hoat_dong | cfb55 | Tăng/giảm khác về tài sản hoạt động
LCTT_BANK | lctt_bank_tang_cac_khoan_no_chinh_phu_va_nhnn | cfb56 | Tăng/(Giảm) các khoản nợ chính phủ và NHNN
LCTT_BANK | lctt_bank_tang_cac_khoan_tien_gui_va_vay_cac_tctd_khac | cfb57 | Tăng/(Giảm) các khoản tiền gửi và vay các TCTD khác
LCTT_BANK | lctt_bank_tang_tien_gui_cua_khach_hang | cfb58 | Tăng/(Giảm) tiền gửi của khách hàng
LCTT_BANK | lctt_bank_tang_phat_hanh_giay_to_co_gia | cfb61 | Tăng/(Giảm) phát hành giấy tờ có giá
LCTT_BANK | lctt_bank_tang_von_tai_tro_uy_thac_dau_tu_cua_chinh_phu_va_cac_tc | cfb60 | Tăng/(Giảm) vốn tài trợ, uỷ thác đầu tư của chính phủ và các TCTD khác
LCTT_BANK | lctt_bank_tang_cac_cong_cu_tai_chinh_phai_sinh_va_cac_khoan_no_ta | cfb59 | Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác
LCTT_BANK | lctt_bank_tang_lai_phi_phai_tra | cfb62 | Tăng/(Giảm) lãi, phí phải trả
LCTT_BANK | lctt_bank_tang_khac_ve_cong_no_hoat_dong | cfb63 | Tăng/(Giảm) khác về công nợ hoạt động
LCTT_BANK | lctt_bank_luu_chuyen_tien_thuan_tu_hoat_dong_kinh_doanh_truoc_thu | cfb64 | Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập DN
LCTT_BANK | lctt_bank_thue_thu_nhap_doanh_nghiep_da_tra | cfa15 | Thuế thu nhập doanh nghiệp đã trả
LCTT_BANK | lctt_bank_chi_tu_cac_quy_cua_tctd | cfb65 | Chi từ các quỹ của TCTD
LCTT_BANK | lctt_bank_thu_duoc_tu_no_kho_doi | cfb66 | Thu được từ nợ khó đòi
LCTT_BANK | lctt_bank_luu_chuyen_tien_thuan_tu_cac_hoat_dong_san_xuat_kinh_do | cfa18 | Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh
LCTT_BANK | lctt_bank_mua_sam_tscd | cfa19 | Mua sắm TSCĐ
LCTT_BANK | lctt_bank_tien_thu_duoc_tu_thanh_ly_nhuong_ban_tai_san_co_dinh | cfa20 | Tiền thu được từ thanh lý, nhượng bán tài sản cố định
LCTT_BANK | lctt_bank_tien_chi_tu_thanh_ly_nhuong_ban_tscd | cfb67 | Tiền chi từ thanh lý, nhượng bán TSCĐ
LCTT_BANK | lctt_bank_mua_sam_bat_dong_san_dau_tu | cfb68 | Mua sắm Bất động sản đầu tư
LCTT_BANK | lctt_bank_tien_thu_tu_ban_thanh_ly_bat_dong_san_dau_tu | cfb69 | Tiền thu từ bán, thanh lý bất động sản đầu tư
LCTT_BANK | lctt_bank_tien_chi_ra_do_ban_thanh_ly_bat_dong_san_dau_tu | cfb70 | Tiền chi ra do bán, thanh lý bất động sản đầu tư
LCTT_BANK | lctt_bank_tien_chi_dau_tu_gop_von_vao_cac_don_vi_khac | cfa23 | Tiền chi đầu tư, góp vốn vào các đơn vị khác
LCTT_BANK | lctt_bank_tien_thu_tu_dau_tu_gop_von_vao_cac_don_vi_khac | cfa24 | Tiền thu từ đầu tư, góp vốn vào các đơn vị khác
LCTT_BANK | lctt_bank_tien_thu_co_tuc_va_loi_nhuan_duoc_chia_tu_cac_khoan_dau | cfa25 | Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư góp vốn dài hạn
LCTT_BANK | lctt_bank_luu_chuyen_tien_thuan_tu_hoat_dong_dau_tu | cfa26 | Lưu chuyển tiền thuần từ hoạt động đầu tư
LCTT_BANK | lctt_bank_tang_von_co_phan_tu_gop_von_vahoac_phat_hanh_co_phieu | cfa27 | Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu
LCTT_BANK | lctt_bank_tien_thu_tu_phat_hanh_giay_to_co_gia_dai_han_du_dieu_ki | cfb71 | Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác
LCTT_BANK | lctt_bank_tien_chi_thanh_toan_giay_to_co_gia_dai_han_du_dieu_kien | cfb72 | Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác
LCTT_BANK | lctt_bank_co_tuc_tra_cho_co_dong_loi_nhuan_da_chia | cfa32 | Cổ tức trả cho cổ đông, lợi nhuận đã chia
LCTT_BANK | lctt_bank_tien_chi_ra_mua_co_phieu_quy | cfb73 | Tiền chi ra mua cổ phiếu quỹ
LCTT_BANK | lctt_bank_tien_thu_duoc_do_ban_co_phieu_quy | cfb74 | Tiền thu được do bán cổ phiếu quỹ
LCTT_BANK | lctt_bank_luu_chuyen_tien_thuan_trong_ky | cfa34 | Lưu chuyển tiền thuần trong kỳ
LCTT_BANK | lctt_bank_tien_va_cac_khoan_tuong_duong_tien_tai_thoi_diem_dau_ky | cfa36 | Tiền và các khoản tương đương tiền tài thời điểm đầu kỳ
LCTT_BANK | lctt_bank_dieu_chinh_anh_huong_cua_thay_doi_ty_gia | cfa37 | Điều chỉnh ảnh hưởng của thay đổi tỷ giá
LCTT_BANK | lctt_bank_tien_va_cac_khoan_tuong_duong_tien_tai_thoi_diem_cuoi_k | cfa38 | Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ
CDKT_SEC | cdkt_sec_tai_san_ngan_han | bsa1 | TÀI SẢN NGẮN HẠN
CDKT_SEC | cdkt_sec_tai_san_tai_chinh_ngan_han | bss214 | Tài sản tài chính ngắn hạn
CDKT_SEC | cdkt_sec_tien_va_tuong_duong_tien | bsa2 | Tiền và tương đương tiền
CDKT_SEC | cdkt_sec_tien | bsa3 | Tiền
CDKT_SEC | cdkt_sec_cac_khoan_tuong_duong_tien | bsa4 | Các khoản tương đương tiền
CDKT_SEC | cdkt_sec_cac_tai_san_tai_chinh_ghi_nhan_thong_qua_lai_lo | bsa6 | Các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL)
CDKT_SEC | cdkt_sec_cac_khoan_dau_tu_nam_giu_den_ngay_dao_han | bsb108 | Các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM)
CDKT_SEC | cdkt_sec_cac_khoan_cho_vay | bss215 | Các khoản cho vay
CDKT_SEC | cdkt_sec_cac_khoan_tai_chinh_san_sang_de_ban | bss216 | Các khoản tài chính sẵn sàng để bán (AFS)
CDKT_SEC | cdkt_sec_du_phong_suy_giam_gia_tri_tai_san_tai_chinh_va_tai_san_ | bsa7 | Dự phòng suy giảm giá trị tài sản tài chính và tài sản thế chấp
CDKT_SEC | cdkt_sec_tong_cac_khoan_phai_thu | bsa8 | Tổng các khoản phải thu
CDKT_SEC | cdkt_sec_cac_khoan_phai_thu | bss217 | Các khoản phải thu (từ 2016)
CDKT_SEC | cdkt_sec_phai_thu_ban_cac_tai_san_tai_chinh | bss218 | Phải thu bán các tài sản tài chính
CDKT_SEC | cdkt_sec_phai_thu_va_du_thu_co_tuc_tien_lai_cac_tai_san_tai_chin | bss219 | Phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính
CDKT_SEC | cdkt_sec_phai_thu_co_tuc_tien_lai_den_ngay_nhan | bss220 | Phải thu cổ tức, tiền lãi đến ngày nhận
